D_dist_mean,D_energy_mean,D_raw_mmd2u,D_sq_mean,N_dist_mean,N_energy_mean,N_raw_mmd2u,N_sq_mean,cdu_dist_shared,cdu_energy,cdu_ks,cdu_old_percomp,cdu_sq_shared,gate_dim,n_real,n_synth_per_density,pooled_gamma,run_suffix,seed,trunc_frac,variant
0.19001197621611343,0.005302834273171774,"[0.00938983, 0.08274101, 0.03440558]",0.04217880619151929,0.48338054282813964,0.027310655448374927,"[0.19745848, 0.21754553, 0.29091013]",0.23530471570921496,2.543947768209928,5.150199693500823,1.8670634920634919,1.9510290485558937,5.5787429032670595,3,600,500,123.38535473049153,,42,0.0,rgb
0.10019710689746437,0.001967628795643874,"[0.0055255, 0.02303084, 0.00555002]",0.01136878778636663,0.5236347605997745,0.041942021446467304,"[0.3173053, 0.27714272, 0.23151708]",0.27532170413187185,5.226046707472607,21.316023397971502,3.199705014749263,3.9104007041583877,24.217331636890584,3,600,500,80.727824988362,,123,0.0,rgb
0.20595986360190177,0.007741835186148062,"[0.01499605, 0.09718058, 0.03373952]",0.04863871885889067,0.4530083320782117,0.03458587627148271,"[0.16803079, 0.18730696, 0.26658599]",0.20730791557504455,2.199498116554534,4.467400227450574,1.6888396156688839,1.8566653355507738,4.262199343212156,3,600,500,77.09748833680189,,456,0.0,rgb
0.1479082861245533,0.0035553962279813167,"[0.00516486, 0.04942996, 0.02235903]",0.02565128575222486,0.4501322576008719,0.026166040858250805,"[0.23032455, 0.1925881, 0.18630167]",0.20307143818103637,3.043320082972338,7.359528778345856,2.0692784417884016,2.434456573927001,7.916618299081675,3,600,500,104.34400843284968,,789,0.0,rgb
0.18465791420818486,0.0044120202415047355,"[0.01589173, 0.07365289, 0.02449873]",0.0380144473621992,0.6187314837795906,0.045743946000741324,"[0.36530698, 0.38345632, 0.40011906]",0.3829607855194328,3.350690309877689,10.368027229435418,2.29718660968661,2.3532021520061663,10.07408530421624,3,600,500,177.629122299362,,2024,0.0,rgb
0.24885153999843243,0.006109021974510788,"[0.00932399, 0.13625889, 0.07888302]",0.07482196430728161,0.4477355502948084,0.01898336661411697,"[0.17002303, 0.19432957, 0.24013909]",0.20149722939207068,1.7992074724457352,3.107431384814615,1.5760765550239237,1.6219786893907087,2.6930224467852035,3,600,500,277.3371217508803,,42,0.0,raw_dark_channel
0.10735662434357729,0.001408095994546027,"[0.00449097, 0.02723055, 0.00810691]",0.013276141666547003,0.3191746574520254,0.008298051747191011,"[0.1047109, 0.09157514, 0.1097726]",0.10201954796238903,2.9730317938328534,5.893100881851681,1.9885931558935361,2.4387678724943593,7.684427488406226,3,600,500,201.63852901108996,,123,0.0,raw_dark_channel
0.18260600192049362,0.003954444528353844,"[0.01459605, 0.06822107, 0.02749371]",0.03677027530522577,0.3952680388980521,0.013688966639610535,"[0.13484188, 0.148648, 0.18752965]",0.15700650877486266,2.16459500093623,3.4616661180752426,1.6244813278008299,1.9072424779039183,4.269930194200884,3,600,500,216.80422837418126,,456,0.0,raw_dark_channel
0.3027983433623826,0.009639771331882796,"[0.01843427, 0.19987962, 0.10597836]",0.10809741565090498,0.35769184806392085,0.009950578885828497,"[0.07681789, 0.10411942, 0.22395585]",0.13496438510175846,1.1812873349701352,1.0322422123144903,0.9712847838957964,1.0646671773910399,1.2485440497265814,3,600,500,255.8058887641635,,789,0.0,raw_dark_channel
0.39102336432575485,0.018535140357468505,"[0.09528124, 0.33038597, 0.08386896]",0.16984539191831635,0.37839462713620775,0.013692493383658147,"[0.11126823, 0.1181596, 0.20964626]",0.14635802966535424,0.9677033693080643,0.7387315725473277,0.7793772032902468,0.8935798328648197,0.8617132794261626,3,600,500,214.91637793046817,,2024,0.0,raw_dark_channel
0.4398476722058258,0.029464408938166917,"[0.08631351, 0.40986882, 0.14864219]",0.21494150667443312,0.4607161145285196,0.030074375768944988,"[0.36144204, 0.19841759, 0.11256492]",0.22414151393180637,1.0474447033402248,1.02070181798176,1.205128205128205,1.0074103448725942,1.0428023763288692,3,600,500,127.37296145985555,,42,0.0,raw_transmission
0.4684574601185587,0.0365566862345677,"[0.09596832, 0.46335222, 0.1721296]",0.2438167115055219,0.5149348512376798,0.04530828977223294,"[0.52351127, 0.29756115, 0.07605026]",0.29904089114346233,1.0992136855016856,1.2393981632117903,1.1802510773842985,1.0553124282864554,1.2264987469355222,3,600,500,100.33013368801454,,123,0.0,raw_transmission
