variant,mmd_n_seeds,mmd_mean,mmd_std,ks_n_seeds,ks_mean,ks_std,l2_legacy_n_seeds,l2_legacy_mean,l2_legacy_std,mmd_real_synth_n_seeds,mmd_real_synth_mean,mmd_real_synth_std,mmd_synth_synth_n_seeds,mmd_synth_synth_mean,mmd_synth_synth_std,ks_real_synth_n_seeds,ks_real_synth_mean,ks_real_synth_std,ks_synth_synth_n_seeds,ks_synth_synth_mean,ks_synth_synth_std
rgb,2,1.1867153271596795,0.13718718108028827,2,1.105955018871057,0.25406192310268294,2,1.3959540496910272,0.11700278097978001,2,0.2546912560572324,0.013514983484713874,2,0.2161912801810219,0.013603674316820455,2,0.20392592592592595,0.03392592592592593,2,0.18722222222222223,0.012333333333333335
