di_ks,di_mmd,dose,family,gate_input,ks_denominator_synth_cross,ks_numerator_real_synth,mmd_cross_by_beta_pair,mmd_denominator_synth_cross,mmd_numerator_real_synth,mmd_real_by_beta,seed,variant
1.9885931558935361,2.438588877090911,0,colorbias,raw_dark_channel,0.11688888888888889,0.23244444444444445,"{""beta_0.005_vs_beta_0.01"": 0.08584543084426595, ""beta_0.005_vs_beta_0.02"": 0.18040385874016662, ""beta_0.01_vs_beta_0.02"": 0.1015844318115881}",0.12261124046534022,0.2989984072050977,"{""beta_0.005"": 0.30598774769485515, ""beta_0.01"": 0.2835728948922566, ""beta_0.02"": 0.3074345790281813}",123,raw_dark_channel
1.7562189054726365,2.1880470781521377,1,colorbias,raw_dark_channel,0.134,0.2353333333333333,"{""beta_0.005_vs_beta_0.01"": 0.09503364355096332, ""beta_0.005_vs_beta_0.02"": 0.2058506607797461, ""beta_0.01_vs_beta_0.02"": 0.11711758860266722}",0.13933396431112555,0.3048692734983125,"{""beta_0.005"": 0.30711341408388076, ""beta_0.01"": 0.28634854872366616, ""beta_0.02"": 0.32114585768739057}",123,raw_dark_channel
1.5938395415472781,1.8889713851555545,2,colorbias,raw_dark_channel,0.1551111111111111,0.24722222222222223,"{""beta_0.005_vs_beta_0.01"": 0.10574541981047045, ""beta_0.005_vs_beta_0.02"": 0.24466187027227349, ""beta_0.01_vs_beta_0.02"": 0.14229654544478793}",0.16423461184251062,0.3102344822226321,"{""beta_0.005"": 0.33263682187551974, ""beta_0.01"": 0.2894428819912305, ""beta_0.02"": 0.3086237428011461}",123,raw_dark_channel
1.5645756457564572,1.6709138676473378,3,colorbias,raw_dark_channel,0.18066666666666667,0.2826666666666666,"{""beta_0.005_vs_beta_0.01"": 0.11573505949593585, ""beta_0.005_vs_beta_0.02"": 0.30142405956549845, ""beta_0.01_vs_beta_0.02"": 0.18808696380426157}",0.20174869428856532,0.33710469106650703,"{""beta_0.005"": 0.38513495095122746, ""beta_0.01"": 0.31865430405963485, ""beta_0.02"": 0.30752481818865873}",123,raw_dark_channel
1.7324510932105868,1.8429862109954176,4,colorbias,raw_dark_channel,0.19311111111111112,0.33455555555555555,"{""beta_0.005_vs_beta_0.01"": 0.11764236209635201, ""beta_0.005_vs_beta_0.02"": 0.3132271284424618, ""beta_0.01_vs_beta_0.02"": 0.20334856926952707}",0.21140601993611363,0.3896183796636798,"{""beta_0.005"": 0.45152149516934403, ""beta_0.01"": 0.38822487289126245, ""beta_0.02"": 0.32910877093043267}",123,raw_dark_channel
1.9885931558935361,2.438588877090911,0,noise,raw_dark_channel,0.11688888888888889,0.23244444444444445,"{""beta_0.005_vs_beta_0.01"": 0.08584543084426595, ""beta_0.005_vs_beta_0.02"": 0.18040385874016662, ""beta_0.01_vs_beta_0.02"": 0.1015844318115881}",0.12261124046534022,0.2989984072050977,"{""beta_0.005"": 0.30598774769485515, ""beta_0.01"": 0.2835728948922566, ""beta_0.02"": 0.3074345790281813}",123,raw_dark_channel
2.0044444444444443,2.4109752462664287,1,noise,raw_dark_channel,0.11666666666666668,0.23385185185185187,"{""beta_0.005_vs_beta_0.01"": 0.0871677008761232, ""beta_0.005_vs_beta_0.02"": 0.18319789153099014, ""beta_0.01_vs_beta_0.02"": 0.10283826618027263}",0.12440128619579532,0.2999284216217681,"{""beta_0.005"": 0.30925969115418256, ""beta_0.01"": 0.28455476878224983, ""beta_0.02"": 0.30597080492887185}",123,raw_dark_channel
2.018623737373737,2.408658748903607,2,noise,raw_dark_channel,0.11733333333333336,0.23685185185185184,"{""beta_0.005_vs_beta_0.01"": 0.08689556763933402, ""beta_0.005_vs_beta_0.02"": 0.1846585600176173, ""beta_0.01_vs_beta_0.02"": 0.10384530830383}",0.12513314532026043,0.3014030452534717,"{""beta_0.005"": 0.3154952706932052, ""beta_0.01"": 0.28646622225869406, ""beta_0.02"": 0.30224764280851585}",123,raw_dark_channel
2.1383647798742134,2.4745430775259907,3,noise,raw_dark_channel,0.1177777777777778,0.2518518518518518,"{""beta_0.005_vs_beta_0.01"": 0.08461283658472302, ""beta_0.005_vs_beta_0.02"": 0.18691372857030938, ""beta_0.01_vs_beta_0.02"": 0.10649414622224997}",0.12600690379242743,0.31180951150003483,"{""beta_0.005"": 0.33788730688745894, ""beta_0.01"": 0.30022746150219126, ""beta_0.02"": 0.2973137661104543}",123,raw_dark_channel
2.9780890804597706,3.2224794897826303,4,noise,raw_dark_channel,0.10311111111111111,0.3070740740740741,"{""beta_0.005_vs_beta_0.01"": 0.06484416522032486, ""beta_0.005_vs_beta_0.02"": 0.1616656607329104, ""beta_0.01_vs_beta_0.02"": 0.10455104275373535}",0.11035362290232353,0.35561228642594434,"{""beta_0.005"": 0.38866443584491916, ""beta_0.01"": 0.35209437755409045, ""beta_0.02"": 0.32607804587882333}",123,raw_dark_channel
1.9885931558935361,2.438588877090911,0,jpeg,raw_dark_channel,0.11688888888888889,0.23244444444444445,"{""beta_0.005_vs_beta_0.01"": 0.08584543084426595, ""beta_0.005_vs_beta_0.02"": 0.18040385874016662, ""beta_0.01_vs_beta_0.02"": 0.1015844318115881}",0.12261124046534022,0.2989984072050977,"{""beta_0.005"": 0.30598774769485515, ""beta_0.01"": 0.2835728948922566, ""beta_0.02"": 0.3074345790281813}",123,raw_dark_channel
2.0759947814742334,2.517744808724995,1,jpeg,raw_dark_channel,0.11355555555555556,0.23574074074074072,"{""beta_0.005_vs_beta_0.01"": 0.08655129608799325, ""beta_0.005_vs_beta_0.02"": 0.17518398128139756, ""beta_0.01_vs_beta_0.02"": 0.09570704491857628}",0.11914744076265571,0.2999828504530453,"{""beta_0.005"": 0.313176563424075, ""beta_0.01"": 0.28568034027495015, ""beta_0.02"": 0.3010916476601107}",123,raw_dark_channel
2.207234617985125,2.6985153542477964,2,jpeg,raw_dark_channel,0.10955555555555556,0.24181481481481482,"{""beta_0.005_vs_beta_0.01"": 0.07950202911961284, ""beta_0.005_vs_beta_0.02"": 0.1668174805759916, ""beta_0.01_vs_beta_0.02"": 0.09368018717484541}",0.11333323229014995,0.3058314674815018,"{""beta_0.005"": 0.32323501131829996, ""beta_0.01"": 0.29452477249198167, ""beta_0.02"": 0.2997346186342238}",123,raw_dark_channel
2.586391437308869,3.0996805103308254,3,jpeg,raw_dark_channel,0.09688888888888887,0.2505925925925926,"{""beta_0.005_vs_beta_0.01"": 0.07065945391348977, ""beta_0.005_vs_beta_0.02"": 0.14933702938875015, ""beta_0.01_vs_beta_0.02"": 0.08428390134192497}",0.1014267948813883,0.3143906593191616,"{""beta_0.005"": 0.3381502171642243, ""beta_0.01"": 0.3067613012020098, ""beta_0.02"": 0.2982604595912507}",123,raw_dark_channel
3.7794117647058827,4.376514833936474,4,jpeg,raw_dark_channel,0.08311111111111112,0.3141111111111112,"{""beta_0.005_vs_beta_0.01"": 0.058671663954201356, ""beta_0.005_vs_beta_0.02"": 0.12061758442585246, ""beta_0.01_vs_beta_0.02"": 0.06882204133579053}",0.0827037632386148,0.36195424663616765,"{""beta_0.005"": 0.3876539416886031, ""beta_0.01"": 0.36323089105577977, ""beta_0.02"": 0.3349779071641201}",123,raw_dark_channel
1.6244813278008299,1.9071499730245092,0,colorbias,raw_dark_channel,0.21422222222222223,0.34800000000000003,"{""beta_0.005_vs_beta_0.01"": 0.1350607896637696, ""beta_0.005_vs_beta_0.02"": 0.28769481278416004, ""beta_0.01_vs_beta_0.02"": 0.18254309444259892}",0.20176623229684285,0.3847984644821807,"{""beta_0.005"": 0.3641881706083418, ""beta_0.01"": 0.37446144705927414, ""beta_0.02"": 0.41574577577892613}",456,raw_dark_channel
1.605939272605939,1.882344658183366,1,colorbias,raw_dark_channel,0.222,0.35651851851851846,"{""beta_0.005_vs_beta_0.01"": 0.14626878106615493, ""beta_0.005_vs_beta_0.02"": 0.30178915730152095, ""beta_0.01_vs_beta_0.02"": 0.18321526374377192}",0.21042440070381593,0.39609124661626405,"{""beta_0.005"": 0.3713076724872479, ""beta_0.01"": 0.38738614646662484, ""beta_0.02"": 0.4295799208949193}",456,raw_dark_channel
1.4561148757663758,1.720895040289721,2,colorbias,raw_dark_channel,0.22955555555555562,0.33425925925925926,"{""beta_0.005_vs_beta_0.01"": 0.15857681918143562, ""beta_0.005_vs_beta_0.02"": 0.31154527258062065, ""beta_0.01_vs_beta_0.02"": 0.1792369324190607}",0.2164530080603723,0.37249290802688567,"{""beta_0.005"": 0.3523378369076949, ""beta_0.01"": 0.3619237316008323, ""beta_0.02"": 0.4032171555721299}",456,raw_dark_channel
1.212121212121212,1.4078728346484188,3,colorbias,raw_dark_channel,0.24933333333333338,0.3022222222222222,"{""beta_0.005_vs_beta_0.01"": 0.1788725901708348, ""beta_0.005_vs_beta_0.02"": 0.34808713605285524, ""beta_0.01_vs_beta_0.02"": 0.19191021871639832}",0.23962331498002945,0.337359155708785,"{""beta_0.005"": 0.33409152301125045, ""beta_0.01"": 0.3175441357366344, ""beta_0.02"": 0.3604418083784701}",456,raw_dark_channel
1.03015214384509,1.2347152747575783,4,colorbias,raw_dark_channel,0.2677777777777777,0.27585185185185185,"{""beta_0.005_vs_beta_0.01"": 0.18812878776873881, ""beta_0.005_vs_beta_0.02"": 0.37897238876237926, ""beta_0.01_vs_beta_0.02"": 0.21568583409098557}",0.2609290035407012,0.322173026298978,"{""beta_0.005"": 0.3512543087059953, ""beta_0.01"": 0.3000742833086375, ""beta_0.02"": 0.3151904868823011}",456,raw_dark_channel
1.6244813278008299,1.9071499730245092,0,noise,raw_dark_channel,0.21422222222222223,0.34800000000000003,"{""beta_0.005_vs_beta_0.01"": 0.1350607896637696, ""beta_0.005_vs_beta_0.02"": 0.28769481278416004, ""beta_0.01_vs_beta_0.02"": 0.18254309444259892}",0.20176623229684285,0.3847984644821807,"{""beta_0.005"": 0.3641881706083418, ""beta_0.01"": 0.37446144705927414, ""beta_0.02"": 0.41574577577892613}",456,raw_dark_channel
1.6228343728343726,1.905083967375645,1,noise,raw_dark_channel,0.21377777777777782,0.3469259259259259,"{""beta_0.005_vs_beta_0.01"": 0.13595615027840896, ""beta_0.005_vs_beta_0.02"": 0.2867894917818934, ""beta_0.01_vs_beta_0.02"": 0.1809130212345911}",0.20121955443163117,0.38334014707017144,"{""beta_0.005"": 0.3629839587744222, ""beta_0.01"": 0.373052036173129, ""beta_0.02"": 0.41398444626296316}",456,raw_dark_channel
1.6072916666666663,1.8954730912549722,2,noise,raw_dark_channel,0.21333333333333335,0.34288888888888885,"{""beta_0.005_vs_beta_0.01"": 0.1377824133712485, ""beta_0.005_vs_beta_0.02"": 0.2852635491137719, ""beta_0.01_vs_beta_0.02"": 0.17800551546400883}",0.20035049264967641,0.37975896763713873,"{""beta_0.005"": 0.35970415270232403, ""beta_0.01"": 0.3694267662409175, ""beta_0.02"": 0.4101459839681747}",456,raw_dark_channel
1.5498619737750172,1.8530441502643265,3,noise,raw_dark_channel,0.21466666666666667,0.3327037037037037,"{""beta_0.005_vs_beta_0.01"": 0.14315970395893285, ""beta_0.005_vs_beta_0.02"": 0.282941852090772, ""beta_0.01_vs_beta_0.02"": 0.17162747185862945}",0.19924300930277808,0.3692060928695737,"{""beta_0.005"": 0.3509937194724651, ""beta_0.01"": 0.35825896589937944, ""beta_0.02"": 0.39836559323687626}",456,raw_dark_channel
1.4286673380328971,1.7701859990377455,4,noise,raw_dark_channel,0.22066666666666665,0.3152592592592593,"{""beta_0.005_vs_beta_0.01"": 0.15098622400752398, ""beta_0.005_vs_beta_0.02"": 0.28170005371979684, ""beta_0.01_vs_beta_0.02"": 0.16167519019402157}",0.19812048930711412,0.3507101162939608,"{""beta_0.005"": 0.3369394040983211, ""beta_0.01"": 0.3382582109225643, ""beta_0.02"": 0.3769327338609971}",456,raw_dark_channel
1.6244813278008299,1.9071499730245092,0,jpeg,raw_dark_channel,0.21422222222222223,0.34800000000000003,"{""beta_0.005_vs_beta_0.01"": 0.1350607896637696, ""beta_0.005_vs_beta_0.02"": 0.28769481278416004, ""beta_0.01_vs_beta_0.02"": 0.18254309444259892}",0.20176623229684285,0.3847984644821807,"{""beta_0.005"": 0.3641881706083418, ""beta_0.01"": 0.37446144705927414, ""beta_0.02"": 0.41574577577892613}",456,raw_dark_channel
1.591847265221878,1.8917538472962907,1,jpeg,raw_dark_channel,0.21533333333333338,0.3427777777777778,"{""beta_0.005_vs_beta_0.01"": 0.13761435972448166, ""beta_0.005_vs_beta_0.02"": 0.285624651807373, ""beta_0.01_vs_beta_0.02"": 0.18154696632324696}",0.20159532595170057,0.3813687334660793,"{""beta_0.005"": 0.3622369214360804, ""beta_0.01"": 0.3718356798203, ""beta_0.02"": 0.4100335991418575}",456,raw_dark_channel
1.5854877628403998,1.9090814958044258,2,jpeg,raw_dark_channel,0.2148888888888889,0.34070370370370373,"{""beta_0.005_vs_beta_0.01"": 0.13903697069584126, ""beta_0.005_vs_beta_0.02"": 0.28029833376108715, ""beta_0.01_vs_beta_0.02"": 0.18005228181350294}",0.19979586209014377,0.38142658325458645,"{""beta_0.005"": 0.3631335041590469, ""beta_0.01"": 0.37359180933353864, ""beta_0.02"": 0.4075544362711739}",456,raw_dark_channel
1.558670820353063,1.9142582984077758,3,jpeg,raw_dark_channel,0.21400000000000005,0.33355555555555555,"{""beta_0.005_vs_beta_0.01"": 0.141955996854256, ""beta_0.005_vs_beta_0.02"": 0.2735391526608694, ""beta_0.01_vs_beta_0.02"": 0.17581432479400166}",0.19710315810304238,0.3773063560411287,"{""beta_0.005"": 0.3619997998795857, ""beta_0.01"": 0.37106435257762205, ""beta_0.02"": 0.3988549156661785}",456,raw_dark_channel
1.5110876451953539,1.9580268775652476,4,jpeg,raw_dark_channel,0.21044444444444443,0.318,"{""beta_0.005_vs_beta_0.01"": 0.14731756790352318, ""beta_0.005_vs_beta_0.02"": 0.2544072233772444, ""beta_0.01_vs_beta_0.02"": 0.16346340425511824}",0.1883960651786286,0.3688845592472891,"{""beta_0.005"": 0.3592856276789391, ""beta_0.01"": 0.36828203150025657, ""beta_0.02"": 0.37908601856267155}",456,raw_dark_channel
0.9712847838957964,1.0646797271093826,0,colorbias,raw_dark_channel,0.2502222222222222,0.24303703703703702,"{""beta_0.005_vs_beta_0.01"": 0.15210967066349732, ""beta_0.005_vs_beta_0.02"": 0.46113679499717214, ""beta_0.01_vs_beta_0.02"": 0.34155914968029094}",0.31826853844698677,0.33885406066123996,"{""beta_0.005"": 0.2704994792971431, ""beta_0.01"": 0.30931112342405015, ""beta_0.02"": 0.43675157926252656}",789,raw_dark_channel
0.9853623188405796,1.0671595146843513,1,colorbias,raw_dark_channel,0.2555555555555556,0.2518148148148148,"{""beta_0.005_vs_beta_0.01"": 0.16015517124577497, ""beta_0.005_vs_beta_0.02"": 0.47151399861432797, ""beta_0.01_vs_beta_0.02"": 0.3470840429023427}",0.32625107092081523,0.3481619345091071,"{""beta_0.005"": 0.2789527860514718, ""beta_0.01"": 0.3184840232739687, ""beta_0.02"": 0.44704899420188066}",789,raw_dark_channel
0.9343128781331027,1.0345832721820243,2,colorbias,raw_dark_channel,0.2571111111111111,0.2402222222222222,"{""beta_0.005_vs_beta_0.01"": 0.16308157352960137, ""beta_0.005_vs_beta_0.02"": 0.456986331093916, ""beta_0.01_vs_beta_0.02"": 0.33516920538518424}",0.3184123700029005,0.32942411166083424,"{""beta_0.005"": 0.27226927081086344, ""beta_0.01"": 0.29863024288122725, ""beta_0.02"": 0.4173728212904119}",789,raw_dark_channel
0.85021436227224,0.9560559042936008,3,colorbias,raw_dark_channel,0.27644444444444444,0.23503703703703702,"{""beta_0.005_vs_beta_0.01"": 0.19364104883937677, ""beta_0.005_vs_beta_0.02"": 0.4646698818384434, ""beta_0.01_vs_beta_0.02"": 0.3199980423013641}",0.3261029909930614,0.31177268994671925,"{""beta_0.005"": 0.29198045499150055, ""beta_0.01"": 0.2747745424200336, ""beta_0.02"": 0.3685630724286236}",789,raw_dark_channel
0.8491545893719807,0.9231946220999151,4,colorbias,raw_dark_channel,0.30666666666666664,0.2604074074074074,"{""beta_0.005_vs_beta_0.01"": 0.23631271761460368, ""beta_0.005_vs_beta_0.02"": 0.5025377960957136, ""beta_0.01_vs_beta_0.02"": 0.31354990756609114}",0.3508001404254695,0.32385680307268844,"{""beta_0.005"": 0.36785527482350033, ""beta_0.01"": 0.28796946515968835, ""beta_0.02"": 0.31574566923487657}",789,raw_dark_channel
0.9712847838957964,1.0646797271093826,0,noise,raw_dark_channel,0.2502222222222222,0.24303703703703702,"{""beta_0.005_vs_beta_0.01"": 0.15210967066349732, ""beta_0.005_vs_beta_0.02"": 0.46113679499717214, ""beta_0.01_vs_beta_0.02"": 0.34155914968029094}",0.31826853844698677,0.33885406066123996,"{""beta_0.005"": 0.2704994792971431, ""beta_0.01"": 0.30931112342405015, ""beta_0.02"": 0.43675157926252656}",789,raw_dark_channel
0.981581311769991,1.0606244020236286,1,noise,raw_dark_channel,0.24733333333333332,0.24277777777777776,"{""beta_0.005_vs_beta_0.01"": 0.15292139364201757, ""beta_0.005_vs_beta_0.02"": 0.4614956939945763, ""beta_0.01_vs_beta_0.02"": 0.3414531243650384}",0.31862340400054406,0.3379397573388101,"{""beta_0.005"": 0.2702708578315655, ""beta_0.01"": 0.3083067111351318, ""beta_0.02"": 0.435241703049733}",789,raw_dark_channel
0.9746702637889685,1.047654349466747,2,noise,raw_dark_channel,0.24711111111111114,0.2408518518518518,"{""beta_0.005_vs_beta_0.01"": 0.15409504410433325, ""beta_0.005_vs_beta_0.02"": 0.46388574628488255, ""beta_0.01_vs_beta_0.02"": 0.34271408593869956}",0.32023162544263845,0.3354920552317863,"{""beta_0.005"": 0.26934356402891035, ""beta_0.01"": 0.3053176586685287, ""beta_0.02"": 0.4318149429979198}",789,raw_dark_channel
0.9241893076248902,1.0104151642683858,3,noise,raw_dark_channel,0.2535555555555556,0.23433333333333328,"{""beta_0.005_vs_beta_0.01"": 0.15762962514964962, ""beta_0.005_vs_beta_0.02"": 0.4683822932477083, ""beta_0.01_vs_beta_0.02"": 0.34605211758214033}",0.32402134532649945,0.3273960808645383,"{""beta_0.005"": 0.2661498059421494, ""beta_0.01"": 0.2955975608911015, ""beta_0.02"": 0.42044087576036404}",789,raw_dark_channel
0.8481012658227846,0.9571741379062161,4,noise,raw_dark_channel,0.26333333333333336,0.2233333333333333,"{""beta_0.005_vs_beta_0.01"": 0.16370347075403507, ""beta_0.005_vs_beta_0.02"": 0.46625097755975675, ""beta_0.01_vs_beta_0.02"": 0.3421486673307725}",0.32403437188152145,0.31015732055767753,"{""beta_0.005"": 0.26498406965417043, ""beta_0.01"": 0.2793777249314934, ""beta_0.02"": 0.3861101670873688}",789,raw_dark_channel
0.9712847838957964,1.0646797271093826,0,jpeg,raw_dark_channel,0.2502222222222222,0.24303703703703702,"{""beta_0.005_vs_beta_0.01"": 0.15210967066349732, ""beta_0.005_vs_beta_0.02"": 0.46113679499717214, ""beta_0.01_vs_beta_0.02"": 0.34155914968029094}",0.31826853844698677,0.33885406066123996,"{""beta_0.005"": 0.2704994792971431, ""beta_0.01"": 0.30931112342405015, ""beta_0.02"": 0.43675157926252656}",789,raw_dark_channel
0.9682897505259992,1.0498634052095226,1,jpeg,raw_dark_channel,0.24644444444444447,0.2386296296296296,"{""beta_0.005_vs_beta_0.01"": 0.15249122620930747, ""beta_0.005_vs_beta_0.02"": 0.4597508978676563, ""beta_0.01_vs_beta_0.02"": 0.34027281334289694}",0.31750497913995357,0.3333368585708501,"{""beta_0.005"": 0.26954143853194135, ""beta_0.01"": 0.30372750627119055, ""beta_0.02"": 0.42674163090941847}",789,raw_dark_channel
0.9381121994657167,1.0367276651376354,2,jpeg,raw_dark_channel,0.24955555555555556,0.23411111111111108,"{""beta_0.005_vs_beta_0.01"": 0.1522303210230653, ""beta_0.005_vs_beta_0.02"": 0.4595536665965468, ""beta_0.01_vs_beta_0.02"": 0.34042168071440954}",0.3174018894446739,0.3290593197542506,"{""beta_0.005"": 0.27069989056709454, ""beta_0.01"": 0.2995866880969758, ""beta_0.02"": 0.4168913805986815}",789,raw_dark_channel
0.9335452618831365,1.0241604841620116,3,jpeg,raw_dark_channel,0.24466666666666667,0.2284074074074074,"{""beta_0.005_vs_beta_0.01"": 0.1524914047751814, ""beta_0.005_vs_beta_0.02"": 0.457939313333605, ""beta_0.01_vs_beta_0.02"": 0.33946249663498923}",0.3166310715812585,0.32428103157139826,"{""beta_0.005"": 0.2723381663904428, ""beta_0.01"": 0.2959190265140373, ""beta_0.02"": 0.40458590180971477}",789,raw_dark_channel
0.9181073703366698,1.0203142556492055,4,jpeg,raw_dark_channel,0.24422222222222223,0.22422222222222224,"{""beta_0.005_vs_beta_0.01"": 0.14760725741490618, ""beta_0.005_vs_beta_0.02"": 0.450212119932691, ""beta_0.01_vs_beta_0.02"": 0.3377471926903272}",0.31185552334597477,0.31819063617284166,"{""beta_0.005"": 0.2898280862194754, ""beta_0.01"": 0.29563136086616815, ""beta_0.02"": 0.36911246143288134}",789,raw_dark_channel
0.7792792792792793,0.8935843725347246,0,colorbias,raw_dark_channel,0.37822222222222224,0.29474074074074075,"{""beta_0.005_vs_beta_0.01"": 0.32944236647122993, ""beta_0.005_vs_beta_0.02"": 0.5861513976128786, ""beta_0.01_vs_beta_0.02"": 0.3017171590336631}",0.40577030770592387,0.3625900058046201,"{""beta_0.005"": 0.33296110148526226, ""beta_0.01"": 0.3289137228660425, ""beta_0.02"": 0.42589519306255547}",2024,raw_dark_channel
0.7790389708664397,0.8823763613967022,1,colorbias,raw_dark_channel,0.3915555555555555,0.305037037037037,"{""beta_0.005_vs_beta_0.01"": 0.3431952416988684, ""beta_0.005_vs_beta_0.02"": 0.6128666898672208, ""beta_0.01_vs_beta_0.02"": 0.31878015669605514}",0.4249473627540481,0.37496350773204146,"{""beta_0.005"": 0.34236439778770766, ""beta_0.01"": 0.3397527722636871, ""beta_0.02"": 0.44277335314472954}",2024,raw_dark_channel
0.7412069273344046,0.8506359147040901,2,colorbias,raw_dark_channel,0.41488888888888886,0.3075185185185185,"{""beta_0.005_vs_beta_0.01"": 0.3551757242563864, ""beta_0.005_vs_beta_0.02"": 0.6500886774720473, ""beta_0.01_vs_beta_0.02"": 0.35133594211279556}",0.4522001146137431,0.38465765812375574,"{""beta_0.005"": 0.37469391723537426, ""beta_0.01"": 0.3394824362863152, ""beta_0.02"": 0.4397966208495778}",2024,raw_dark_channel
0.7381434599156118,0.8284978464985695,3,colorbias,raw_dark_channel,0.4388888888888889,0.32396296296296295,"{""beta_0.005_vs_beta_0.01"": 0.37294489915165147, ""beta_0.005_vs_beta_0.02"": 0.7042826027220539, ""beta_0.01_vs_beta_0.02"": 0.40524641252552046}",0.4941579714664086,0.4094088151900211,"{""beta_0.005"": 0.4310167692236094, ""beta_0.01"": 0.3570941491234603, ""beta_0.02"": 0.4401155272229935}",2024,raw_dark_channel
0.767756934423601,0.821945174182633,4,colorbias,raw_dark_channel,0.462,0.3547037037037037,"{""beta_0.005_vs_beta_0.01"": 0.39134179097164473, ""beta_0.005_vs_beta_0.02"": 0.7576825684596401, ""beta_0.01_vs_beta_0.02"": 0.46526862074982844}",0.5380976600603711,0.44228677492558893,"{""beta_0.005"": 0.49196021625246134, ""beta_0.01"": 0.39181868530454866, ""beta_0.02"": 0.4430814232197567}",2024,raw_dark_channel
0.7792792792792793,0.8935843725347246,0,noise,raw_dark_channel,0.37822222222222224,0.29474074074074075,"{""beta_0.005_vs_beta_0.01"": 0.32944236647122993, ""beta_0.005_vs_beta_0.02"": 0.5861513976128786, ""beta_0.01_vs_beta_0.02"": 0.3017171590336631}",0.40577030770592387,0.3625900058046201,"{""beta_0.005"": 0.33296110148526226, ""beta_0.01"": 0.3289137228660425, ""beta_0.02"": 0.42589519306255547}",2024,raw_dark_channel
0.7788517867603982,0.8904677428584413,1,noise,raw_dark_channel,0.37933333333333336,0.2954444444444444,"{""beta_0.005_vs_beta_0.01"": 0.3313636527427801, ""beta_0.005_vs_beta_0.02"": 0.5888273079378982, ""beta_0.01_vs_beta_0.02"": 0.3031676719535524}",0.4077862108780769,0.3631204667693975,"{""beta_0.005"": 0.3349849072140494, ""beta_0.01"": 0.3287568322331753, ""beta_0.02"": 0.42561966086096803}",2024,raw_dark_channel
0.7703275529865126,0.8835906616631075,2,noise,raw_dark_channel,0.3844444444444444,0.29614814814814816,"{""beta_0.005_vs_beta_0.01"": 0.33435349025215794, ""beta_0.005_vs_beta_0.02"": 0.5939163365258588, ""beta_0.01_vs_beta_0.02"": 0.3069800848613768}",0.4117499705464645,0.3638184289149156,"{""beta_0.005"": 0.33818125707680147, ""beta_0.01"": 0.3286191137658843, ""beta_0.02"": 0.4246549159020612}",2024,raw_dark_channel
0.7529812606473594,0.8650518707440541,3,noise,raw_dark_channel,0.3913333333333333,0.29466666666666663,"{""beta_0.005_vs_beta_0.01"": 0.3418387248602091, ""beta_0.005_vs_beta_0.02"": 0.6082543791622351, ""beta_0.01_vs_beta_0.02"": 0.31860991368425334}",0.4229010059022325,0.3658313062952685,"{""beta_0.005"": 0.3485609651019192, ""beta_0.01"": 0.32801342202659534, ""beta_0.02"": 0.42091953175729097}",2024,raw_dark_channel
0.7325602797717651,0.8299532378518082,4,noise,raw_dark_channel,0.40244444444444444,0.2948148148148148,"{""beta_0.005_vs_beta_0.01"": 0.3542231410087003, ""beta_0.005_vs_beta_0.02"": 0.6344244719789914, ""beta_0.01_vs_beta_0.02"": 0.33943383685028417}",0.4426938166126586,0.3674151664746506,"{""beta_0.005"": 0.365973539449626, ""beta_0.01"": 0.3239990157853051, ""beta_0.02"": 0.4122729441890206}",2024,raw_dark_channel
0.7792792792792793,0.8935843725347246,0,jpeg,raw_dark_channel,0.37822222222222224,0.29474074074074075,"{""beta_0.005_vs_beta_0.01"": 0.32944236647122993, ""beta_0.005_vs_beta_0.02"": 0.5861513976128786, ""beta_0.01_vs_beta_0.02"": 0.3017171590336631}",0.40577030770592387,0.3625900058046201,"{""beta_0.005"": 0.33296110148526226, ""beta_0.01"": 0.3289137228660425, ""beta_0.02"": 0.42589519306255547}",2024,raw_dark_channel
0.7544418694476633,0.867042662414348,1,jpeg,raw_dark_channel,0.3835555555555556,0.28937037037037044,"{""beta_0.005_vs_beta_0.01"": 0.3318365275762099, ""beta_0.005_vs_beta_0.02"": 0.5962005792450763, ""beta_0.01_vs_beta_0.02"": 0.310721393404522}",0.4129195000752694,0.3580188227080632,"{""beta_0.005"": 0.33388334382474716, ""beta_0.01"": 0.3196865379731836, ""beta_0.02"": 0.42048658632625885}",2024,raw_dark_channel
0.7449509521061743,0.8455912146732734,2,jpeg,raw_dark_channel,0.3851111111111111,0.2868888888888889,"{""beta_0.005_vs_beta_0.01"": 0.3333958569127657, ""beta_0.005_vs_beta_0.02"": 0.6047249813938389, ""beta_0.01_vs_beta_0.02"": 0.3191095088235716}",0.4190767823767254,0.3543676454513023,"{""beta_0.005"": 0.33579686171076617, ""beta_0.01"": 0.3122672355719535, ""beta_0.02"": 0.41503883907118727}",2024,raw_dark_channel
0.7250898090376252,0.8289276733573645,3,jpeg,raw_dark_channel,0.39177777777777784,0.2840740740740741,"{""beta_0.005_vs_beta_0.01"": 0.33622749752836256, ""beta_0.005_vs_beta_0.02"": 0.6117136287405291, ""beta_0.01_vs_beta_0.02"": 0.3257353304971016}",0.42455881892199776,0.3519285539723622,"{""beta_0.005"": 0.34145325153114264, ""beta_0.01"": 0.3066961352566565, ""beta_0.02"": 0.40763627512928735}",2024,raw_dark_channel
