domain_auc_excess_ratio,ks_ratio,ks_ratio_ci_high,ks_ratio_ci_low,ks_real_synth,ks_real_synth_perm_p,ks_synth_synth,mmd_ratio,mmd_ratio_ci_high,mmd_ratio_ci_low,mmd_real_synth,mmd_real_synth_perm_p,mmd_synth_synth,n_real,n_synth_total,real_synth_domain_acc,real_synth_domain_acc_ci_high,real_synth_domain_acc_ci_low,real_synth_domain_auc,real_synth_domain_auc_ci_high,real_synth_domain_auc_ci_low,real_synth_domain_auc_perm_p,seed,synth_pair_domain_acc_mean,synth_pair_domain_auc_mean,variant
4.927144535840192,1.8954372623574147,2.503813122638268,1.3743044260649897,0.2215555555555556,0.03225806451612903,0.11688888888888889,2.3636034320244503,3.395970970309127,1.7331105688236983,0.2897851877448969,0.03225806451612903,0.12260313376541891,500,1500,0.6333333333333333,0.68,0.5631666666666667,0.6863555555555556,0.7348855555555555,0.6211266666666667,0.03225806451612903,123,0.5333333333333333,0.5378222222222222,raw_dark_channel
0.551877558284392,1.5373443983402488,1.6275322846740239,1.2790844599249092,0.3293333333333333,0.03225806451612903,0.21422222222222223,1.7547125899246192,1.933245661239922,1.4063159467647512,0.35403219606560193,0.03225806451612903,0.20176078868893899,500,1500,0.61,0.6568333333333333,0.5565,0.6378222222222222,0.7075822222222222,0.5740166666666667,0.03225806451612903,456,0.7055555555555556,0.7497333333333334,raw_dark_channel
0.6191275167785235,0.9973357015985791,1.083657875005513,0.9046032552160004,0.24955555555555553,0.03225806451612903,0.2502222222222222,1.0704246839465452,1.134179466679664,0.9655061099718462,0.34068683191846255,0.03225806451612903,0.31827258566421074,500,1500,0.58,0.62675,0.5199166666666667,0.6366666666666667,0.6903177777777776,0.5828244444444445,0.03225806451612903,789,0.6711111111111111,0.7207407407407408,raw_dark_channel
0.9144117647058823,0.7790834312573441,0.8303458104596653,0.7362521482697514,0.29466666666666663,0.03225806451612903,0.37822222222222224,0.9010728797685097,0.979493331210572,0.8450364413190022,0.3656280433556667,0.03225806451612903,0.4057696680978773,500,1500,0.7033333333333334,0.7600833333333333,0.65,0.7763555555555556,0.8304977777777778,0.7286844444444444,0.03225806451612903,2024,0.7433333333333333,0.8022222222222223,raw_dark_channel
1.1061416302058011,1.200525969756739,1.2953992144392907,1.0861528295108136,0.4057777777777778,0.03225806451612903,0.338,1.030331872649681,1.1184506709667443,0.9348918539519958,0.46894643187538937,0.03225806451612903,0.4551411485208261,500,1500,0.71,0.7600833333333333,0.6563333333333333,0.8033777777777777,0.8571933333333333,0.7512266666666667,0.03225806451612903,42,0.6999999999999998,0.7742666666666667,raw_transmission
1.1097347861842102,1.1854974704890386,1.2659594222263129,1.0788538130612146,0.4686666666666666,0.03225806451612903,0.3953333333333333,1.0657311139512704,1.1633267997627816,0.9601069059243365,0.5181970430867231,0.03225806451612903,0.486236196262932,500,1500,0.77,0.81,0.7233333333333334,0.8198666666666666,0.8687722222222222,0.7758433333333333,0.03225806451612903,123,0.7266666666666666,0.7882370370370371,raw_transmission
1.0477397751734037,1.1288913162206444,1.2357538271195883,1.0500413607587242,0.45933333333333337,0.03225806451612903,0.4068888888888889,1.1135431632490564,1.2247009480647701,1.016435160813378,0.5267663848400672,0.03225806451612903,0.47305430290020106,500,1500,0.7833333333333333,0.8200833333333333,0.7430833333333333,0.8244888888888889,0.86386,0.7739322222222222,0.03225806451612903,456,0.7422222222222222,0.8097037037037037,raw_transmission
0.8801455537866728,0.8875,0.9776384287650111,0.8122171295603541,0.3313333333333333,0.03225806451612903,0.37333333333333335,0.896195128525765,0.989652872980066,0.8132745875655331,0.38402214165502485,0.03225806451612903,0.4285028220212921,500,1500,0.67,0.7100833333333333,0.6264166666666667,0.7293333333333333,0.7747822222222221,0.6842188888888888,0.03225806451612903,789,0.7077777777777777,0.7605629629629629,raw_transmission
1.5767138193688792,2.6903765690376567,2.9220272937857583,2.2155150881843206,0.5715555555555555,0.03225806451612903,0.21244444444444444,2.3739407110900586,2.714566142456833,2.095438943906941,0.6176738985013865,0.03225806451612903,0.26018926909836976,500,1500,0.77,0.81,0.7265833333333334,0.822,0.8611933333333333,0.7706811111111112,0.03225806451612903,2024,0.6433333333333334,0.7042222222222222,raw_transmission
0.5899280575539568,1.0616509926854756,1.1938292703510798,0.9578937558247902,0.22577777777777777,0.03225806451612903,0.21266666666666664,0.9679216633638347,1.075488083075374,0.8749778484717979,0.267112668715141,0.03225806451612903,0.27596517241575086,500,1500,0.5933333333333334,0.6500833333333333,0.5396666666666667,0.6348444444444444,0.6980655555555555,0.5700277777777778,0.03225806451612903,42,0.6666666666666666,0.7285777777777778,tsp_grad_mag
4.049968769519052,2.164128595600676,2.445604221507262,1.728202921692239,0.2842222222222222,0.03225806451612903,0.13133333333333336,2.3939671971183722,2.9848165492562106,1.9027496179511123,0.3627842868562861,0.03225806451612903,0.15154104337476762,500,1500,0.7133333333333334,0.7666666666666667,0.6597500000000001,0.7881777777777778,0.8436988888888888,0.7373555555555555,0.03225806451612903,123,0.5422222222222223,0.5711555555555555,tsp_grad_mag
1.68544903024175,1.4888337468982629,1.6571423445246152,1.3126035838212045,0.26666666666666666,0.03225806451612903,0.17911111111111114,1.5200697853130964,1.8191115136260574,1.3713480803809928,0.32636039582475673,0.03225806451612903,0.21470092950866373,500,1500,0.71,0.7634166666666666,0.6666666666666666,0.7716444444444445,0.8225511111111111,0.7267355555555556,0.03225806451612903,456,0.6177777777777778,0.6611703703703704,tsp_grad_mag
2.8250253036437254,2.197836166924265,2.538473668503028,1.7840340871850413,0.316,0.03225806451612903,0.1437777777777778,2.270673732368359,2.7323116706838553,1.9321458825218638,0.3899454801642295,0.03225806451612903,0.17173118031250945,500,1500,0.7533333333333333,0.8134166666666667,0.7065833333333333,0.8308,0.8798988888888888,0.7915655555555556,0.03225806451612903,789,0.581111111111111,0.6170962962962963,tsp_grad_mag
1.7925420745792537,1.750346740638003,1.974123980136036,1.4775292609735575,0.28044444444444444,0.03225806451612903,0.16022222222222218,1.6617478003966821,1.9578647773093258,1.4153983387197,0.32781650745032254,0.03225806451612903,0.19727211756926546,500,1500,0.6866666666666666,0.7501666666666666,0.6465,0.7414222222222222,0.7964355555555556,0.6979344444444444,0.03225806451612903,2024,0.5888888888888889,0.6346814814814815,tsp_grad_mag
2.1438639668866775,2.41358024691358,2.6202966298659067,2.052564540122751,0.4344444444444444,0.03225806451612903,0.18000000000000002,2.38052830141694,2.7013152567052567,2.0470839906332436,0.504909416421527,0.03225806451612903,0.21209973270260826,500,1500,0.72,0.7666666666666667,0.6733333333333333,0.7839111111111111,0.8366655555555556,0.7206388888888888,0.03225806451612903,42,0.6177777777777776,0.6324296296296296,tsp_rank
4.167671439336849,2.985739750445633,3.1442644407461326,2.3215917464996316,0.37222222222222223,0.03225806451612903,0.12466666666666666,3.4352049784952454,4.275593221048426,2.7963104315180414,0.4833876398889268,0.03225806451612903,0.14071580674660922,500,1500,0.7566666666666667,0.8066666666666666,0.7093333333333333,0.8277333333333333,0.8728033333333334,0.7775777777777778,0.03225806451612903,123,0.5722222222222223,0.5786370370370371,tsp_rank
50.67436489607431,6.531722054380665,6.791777384185833,4.006266745534217,0.48044444444444445,0.03225806451612903,0.07355555555555555,9.371776442334296,11.954265301910306,5.285905395655158,0.5544452745775025,0.03225806451612903,0.05916117162942086,500,1500,0.7833333333333333,0.8200833333333333,0.75325,0.8250666666666666,0.8735444444444443,0.778548888888889,0.03225806451612903,456,0.5033333333333334,0.5064148148148148,tsp_rank
