domain_auc_excess_ratio_mean,domain_auc_excess_ratio_n,domain_auc_excess_ratio_std,ks_ratio_mean,ks_ratio_n,ks_ratio_std,ks_real_synth_mean,ks_real_synth_n,ks_real_synth_std,ks_synth_synth_mean,ks_synth_synth_n,ks_synth_synth_std,mmd_ratio_mean,mmd_ratio_n,mmd_ratio_std,mmd_real_synth_mean,mmd_real_synth_n,mmd_real_synth_std,mmd_synth_synth_mean,mmd_synth_synth_n,mmd_synth_synth_std,n_seeds,real_synth_domain_acc_mean,real_synth_domain_acc_n,real_synth_domain_acc_std,real_synth_domain_auc_mean,real_synth_domain_auc_n,real_synth_domain_auc_std,synth_pair_domain_acc_mean_mean,synth_pair_domain_acc_mean_n,synth_pair_domain_acc_mean_std,synth_pair_domain_auc_mean_mean,synth_pair_domain_auc_mean_n,synth_pair_domain_auc_mean_std,variant
1.906974390306933,5,0.7371071328896243,2.2171951770726626,5,0.5380004507421813,0.3801333333333333,5,0.04423698246132925,0.17759999999999998,5,0.029469515531800192,2.501378398038797,5,0.7731587664244705,0.4613077893218933,5,0.049842838068623364,0.19709415483592857,5,0.04522401487843136,5,0.7426666666666668,5,0.04586937976471884,0.7721866666666666,5,0.045602541839487636,0.6231111111111112,5,0.0471111111111111,0.6590962962962963,5,0.05259107353048769,rgb
0.7670378713716863,5,0.4717894398535855,1.1469835023624122,5,0.22469911558152905,0.2820888888888889,5,0.03962356201386576,0.24897777777777783,5,0.022925149271832507,1.2773273585721754,5,0.1939357272993569,0.37933357540443924,5,0.02763318979509704,0.3011799248160993,5,0.03194097728325757,5,0.6213333333333333,5,0.05886330681238432,0.6589066666666666,5,0.0748171636741658,0.6755555555555556,5,0.02499382639822666,0.7228444444444444,5,0.032033514685406266,rgb_gray
23.43061993421059,5,43.86167705971008,2.8321021013287297,5,1.501453931538747,0.3030222222222222,5,0.05510064416732641,0.1292888888888889,5,0.04622038457885529,2.973361213224196,5,1.4147826867122315,0.36443099432245607,5,0.05852611719789786,0.14346883843128896,5,0.048392342688123605,5,0.656,5,0.042237424163885776,0.7040622222222223,5,0.04858095831816321,0.5766666666666667,5,0.043021671254506906,0.6108711111111111,5,0.060979302720017045,rgb_sobel_mag
1.1431396803509093,5,0.15156444228940893,1.2290749402680126,5,0.15774612459995352,0.28395555555555557,5,0.04824124560765175,0.23840000000000003,5,0.06999928041958188,1.2606988853823933,5,0.13082744337898838,0.3443748113904889,5,0.0647182853486718,0.280717752278851,5,0.08244201296053738,5,0.696,5,0.04767482447674966,0.7404177777777777,5,0.04207739934694717,0.6617777777777778,5,0.04550186538029428,0.7144177777777777,5,0.04961764047558975,rgb_equalized_gray
1.5659095161786136,5,1.6856982689196458,1.3480602544044973,5,0.40390497318702656,0.2901333333333333,5,0.0493694762498569,0.23835555555555557,5,0.08375880716544247,1.5308079555631902,5,0.5202532829132622,0.3552864332081098,5,0.04394313821299866,0.2641874069331369,5,0.09693662413343297,5,0.6359999999999999,5,0.04160128203152721,0.6888533333333333,5,0.051618263778972225,0.6702222222222222,5,0.07223897241657351,0.7127940740740741,5,0.09131621531933372,raw_dark_channel
1.1440951129437935,5,0.23183345960062246,1.4185582651008157,5,0.6458029167218585,0.44733333333333325,5,0.07901029781296755,0.3452,5,0.07040771562657808,1.295948397893166,5,0.5438187031750733,0.5031211799917182,5,0.07649993074490291,0.4206247477607242,5,0.08251873631580538,5,0.7406666666666666,5,0.04353287391283868,0.7998133333333334,5,0.03600945170848454,0.704,5,0.03372071202915329,0.7673985185185185,5,0.03552214306613517,raw_transmission
2.1885826471075474,5,1.1692309968500427,1.7325592485493366,5,0.4272168336811997,0.2746222222222222,5,0.02928224507347772,0.1654222222222222,5,0.028555201035412772,1.762876035712069,5,0.521012246316913,0.33480386780214716,5,0.041293377488142824,0.20224208863619145,5,0.04270018249983641,5,0.6913333333333334,5,0.05348312298701752,0.7533777777777777,5,0.06592722961673933,0.5993333333333333,5,0.041416880914566176,0.6425362962962963,5,0.052066240725825566,tsp_grad_mag
12.554723288014879,5,19.07092358586775,3.607890623534613,5,1.4855213933100004,0.40937777777777773,5,0.043447803223388294,0.1254222222222222,5,0.03368630890150193,4.622379450098135,5,2.444163429595881,0.5171336081250795,5,0.024983396000676533,0.13506884450009923,5,0.048597735813602674,5,0.7553333333333333,5,0.021561282171728313,0.8051733333333335,5,0.019622000250411786,0.5755555555555556,5,0.039208212795500894,0.5842222222222222,5,0.042608108993348034,tsp_rank
