variant,mmd_n_seeds,mmd_mean,mmd_std,ks_n_seeds,ks_mean,ks_std,l2_legacy_n_seeds,l2_legacy_mean,l2_legacy_std,mmd_real_synth_n_seeds,mmd_real_synth_mean,mmd_real_synth_std,mmd_synth_synth_n_seeds,mmd_synth_synth_mean,mmd_synth_synth_std,ks_real_synth_n_seeds,ks_real_synth_mean,ks_real_synth_std,ks_synth_synth_n_seeds,ks_synth_synth_mean,ks_synth_synth_std
rgb,5,2.501164393507716,0.7389577034207517,5,2.2245917042911088,0.5281705581450408,5,2.0601212225260768,0.5116137259762168,5,0.4628911554237913,0.05072586678172174,5,0.19709355330405715,0.0452230019033587,5,0.3826,0.052624817461862775,5,0.17759999999999998,0.029469515531800192
raw_dark_channel,5,1.5851957177606733,0.5625922748941142,5,1.3879430203786731,0.4463632643460724,5,1.4808044092036055,0.10742834380227313,5,0.3654506794366902,0.047681256169204406,5,0.26418623514587847,0.09693301496023427,5,0.29684444444444447,0.05375203138407844,5,0.23835555555555557,0.08375880716544247
raw_transmission,5,1.3208132626015765,0.6015616993845808,5,1.463673901444918,0.7174446323961181,5,1.5261929977075688,0.5958406277768062,5,0.509124725592156,0.09073291353331309,5,0.42062605764109195,0.08251904008513715,5,0.4583111111111111,0.09265790170822556,5,0.3452,0.07040771562657808
tsp_grad_mag,5,1.7963134307048634,0.5299375607521987,5,1.7434886115805472,0.44095636310224545,5,1.2547843471979614,0.04378394852307066,5,0.34095538435969114,0.04433695540374904,5,0.20224242541385432,0.04269647569141294,5,0.2760518518518519,0.033139697660698776,5,0.16546666666666665,0.028547244791488798
tsp_rank,5,4.348748271851145,2.2867531945856125,5,3.426442792612767,1.3709036027811456,5,1.422092566225981,0.08486067453108043,5,0.48761202370403656,0.021814514771175884,5,0.1350714255913813,0.048598286750404,5,0.3899259259259259,0.03972455919914695,5,0.1254222222222222,0.03368630890150193
