variant,family,preregistered_sign,observed_slope_di_mmd,observed_sign,sign_matches_prereg,detection_dose,di_mmd_by_dose,di_mmd_std_by_dose,numerator_by_dose,denominator_by_dose
tsp_grad_mag,noise,+,0.0407199955507237,+,True,4,"[1.1775193797966017, 1.1682935296442856, 1.1521042653611615, 1.2098892876432426, 1.3603214785507423]","[0.1289808676818105, 0.1283141574724872, 0.14429369713367213, 0.19444978454013506, 0.16980812189938654]","[0.29963889105188035, 0.2932506408790771, 0.28458234544599226, 0.28810610463757325, 0.31140830612560755]","[0.2561187269638667, 0.2524308463798088, 0.2488427793125599, 0.2408394539304866, 0.2297074925608333]"
